last_available_date,city,last_available_confirmed,ESPVIDA,FECTOT,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF25A29,T_ATRASO_0_MED,T_ATRASO_1_BASICO,T_ATRASO_2_MED,T_FBBAS,T_FBMED,T_FBPRE,T_FBSUPER,T_FLBAS,T_FREQ0A3,T_FREQ11A14,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ4A5,T_FREQ6,T_FREQFUND1517,T_FREQFUND1824,T_FREQFUND45,T_FREQMED1824,T_FREQMED614,T_FREQSUPER1517,T_FUND11A13,T_FUND18A24,CORTE4,GINI,PIND,PRENTRAB,RIND,CPR,EMP,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,T_ATIV,T_ATIV1014,T_DES,T_DES1014,T_DES1517,THEILtrab,TRABPUB,TRABSC,T_AGUA,T_DENS,T_LIXO,T_LUZ,PAREDE,T_M10A14CF,T_M15A17CF,T_MULCHEFEFIF014,T_OCUPDESLOC_1,T_RMAXIDOSO,HOMEM75A79,pesoRUR
2020-06-05,FRUTUOSO GOMES,5,69.24,2.04,49.43,10.3,9.33,5.32,11.38,58.9,17.31,16.03,121.0,107.8,81.67,19.32,91.63,24.81,99.13,79.12,45.4,14.09,94.99,100.0,32.29,9.64,41.59,17.6,4.31,0.0,84.62,62.79,406.67,0.47,18.06,48.57,33.84,16.34,1.43,11.97,4.92,0.26,42.17,0.64,1.8,45.74,8.24,12.09,14.12,20.77,0.4,0.78,39.88,81.24,22.43,98.54,100.0,0.35,0.0,13.19,10.65,1.52,5.34,29.0,1421.0
2020-06-05,GALINHOS,3,68.39,3.21,53.29,5.93,8.53,8.52,20.59,65.74,19.64,19.54,110.59,55.29,67.27,11.22,95.26,18.21,98.92,88.95,31.1,13.53,100.0,100.0,59.66,9.09,7.43,9.18,0.0,0.0,77.22,40.53,343.33,0.57,21.02,68.81,30.97,15.1,0.51,8.48,7.18,1.37,46.62,1.05,1.03,50.82,3.65,10.64,27.66,6.97,0.45,10.41,43.7,74.01,34.72,99.3,99.3,3.54,1.61,7.96,39.82,5.32,1.15,9.0,921.0
2020-06-05,GOIANINHA,49,72.0,2.22,55.0,6.11,9.05,5.77,9.22,66.75,21.91,11.2,113.3,85.37,56.11,16.19,93.28,29.99,97.19,85.21,30.17,15.5,97.36,100.0,41.73,6.31,15.34,10.87,0.59,0.92,84.04,57.8,440.0,0.55,14.03,72.33,31.51,16.64,1.2,16.68,10.59,0.0,39.12,0.99,10.99,46.25,6.1,12.36,34.66,23.84,0.38,2.1,24.36,80.34,39.03,96.81,99.58,4.27,0.0,8.36,31.69,1.03,5.28,136.0,7004.0
2020-06-05,GOVERNADOR DIX-SEPT ROSADO,9,70.52,2.0,48.75,8.19,8.79,10.75,13.19,68.48,19.03,6.87,123.65,75.42,45.34,12.54,88.78,21.82,97.01,78.37,38.7,22.56,88.87,94.66,48.16,12.69,22.29,13.69,2.34,0.0,79.25,58.52,380.0,0.49,22.19,56.43,29.81,21.47,0.38,8.62,7.94,2.74,38.78,1.47,6.92,41.3,6.57,14.98,38.71,11.0,0.35,4.08,34.64,59.72,27.97,94.85,98.77,10.26,1.23,15.45,12.74,0.51,4.87,72.0,5568.0
2020-06-05,GROSSOS,15,72.39,1.88,45.14,7.58,10.51,8.81,13.03,62.6,17.25,9.01,102.27,83.0,66.13,18.91,91.23,23.68,96.57,76.23,21.23,12.13,91.93,100.0,27.1,2.84,9.68,9.28,3.15,0.0,91.61,67.82,510.0,0.49,8.2,67.92,32.77,21.04,1.28,18.52,4.85,26.85,31.62,0.16,5.39,49.08,2.84,11.99,0.0,31.02,0.38,6.7,28.78,87.02,20.37,97.84,98.79,6.25,0.0,3.54,12.13,0.95,5.05,62.0,2354.0
2020-06-05,GUAMARÉ,77,71.13,2.64,52.32,5.38,8.45,10.12,12.19,79.01,19.16,5.37,96.59,35.04,61.8,11.81,82.65,29.13,96.85,80.66,23.89,10.36,94.88,93.0,46.05,6.06,19.08,6.03,0.45,0.0,78.67,58.27,540.0,0.51,8.72,74.19,24.86,12.87,0.09,10.3,7.51,1.44,51.13,1.21,3.7,49.81,2.98,11.46,0.0,17.25,0.29,10.95,32.63,87.74,37.67,99.68,98.3,3.72,0.0,12.27,23.04,0.43,4.97,57.0,7997.0
2020-06-05,IELMO MARINHO,17,70.93,2.44,57.45,7.37,8.48,9.65,14.1,44.04,24.66,12.49,108.07,53.0,97.33,7.07,89.24,21.73,93.45,79.27,28.92,12.6,86.75,100.0,48.16,10.4,9.61,11.1,0.83,0.43,76.21,48.5,294.0,0.51,26.37,56.14,27.65,15.93,0.44,6.6,7.32,2.05,22.42,0.34,6.42,41.81,7.65,5.52,9.95,7.36,0.29,3.24,37.13,51.9,41.57,95.47,97.81,3.44,2.38,8.54,23.55,3.25,6.13,60.0,10625.0
2020-06-05,IPANGUAÇU,33,69.63,2.69,52.59,6.5,8.94,10.01,14.51,83.91,19.84,3.89,102.42,61.92,68.05,11.71,88.7,21.9,97.28,78.02,27.15,7.56,93.86,93.61,41.63,2.3,25.17,10.3,2.55,0.0,81.5,57.58,373.33,0.48,15.18,69.81,30.81,18.95,0.87,13.13,6.05,1.27,28.25,0.11,7.39,45.57,1.33,11.66,0.0,9.91,0.27,1.64,28.54,74.92,29.29,95.89,98.26,6.95,1.75,15.54,18.72,0.89,3.2,68.0,8473.0
2020-06-05,IPUEIRA,2,72.27,2.01,53.02,11.17,9.62,3.2,8.11,80.76,22.82,10.21,100.07,79.61,32.88,36.83,91.45,48.34,97.67,81.93,28.47,16.03,100.0,95.29,16.85,1.53,18.7,6.27,1.65,4.79,95.48,74.22,546.67,0.4,7.79,61.78,35.65,26.39,0.74,10.86,7.72,0.56,42.27,1.9,6.61,54.82,12.3,1.78,0.0,0.0,0.37,20.07,32.34,94.38,16.49,100.0,99.92,0.22,0.0,0.0,11.59,0.25,2.44,20.0,188.0
2020-06-05,ITAJÁ,17,71.11,2.32,50.39,5.35,9.38,5.62,11.03,67.89,18.35,11.92,95.63,74.16,82.02,12.48,85.23,16.37,97.04,77.23,25.62,6.84,92.04,97.17,28.89,2.43,1.81,10.42,2.87,3.07,83.72,57.1,412.75,0.42,8.5,70.62,39.53,15.65,1.15,9.75,7.2,0.0,29.91,0.57,30.78,49.03,4.57,5.19,0.0,7.73,0.26,5.25,35.19,74.27,31.66,95.0,98.56,10.87,0.0,6.26,15.82,0.76,3.2,37.0,1231.0
2020-06-05,ITAÚ,13,68.62,2.32,48.22,8.95,10.33,3.98,9.09,57.09,17.23,16.16,104.47,73.75,65.04,23.33,89.45,44.02,98.24,84.26,35.22,11.65,98.8,100.0,32.07,5.2,25.09,12.95,1.37,0.99,87.92,64.98,458.33,0.48,13.71,56.52,36.83,25.84,2.28,11.96,9.82,0.19,38.49,1.35,5.59,47.99,7.51,11.63,22.87,27.94,0.45,2.97,36.69,89.11,22.59,95.27,99.66,0.68,0.0,7.09,13.51,0.88,3.82,37.0,775.0
2020-06-05,JANDAÍRA,3,67.54,3.25,60.13,7.93,8.85,10.98,16.07,72.43,20.87,3.02,103.82,48.32,56.21,7.88,90.98,21.48,97.51,73.7,23.35,9.96,93.07,100.0,48.1,7.46,16.11,9.07,0.54,0.73,86.23,50.92,340.0,0.53,22.77,64.49,32.4,12.56,1.4,13.99,13.51,7.03,35.27,0.88,6.31,37.23,0.87,13.38,0.0,34.41,0.36,3.55,44.3,71.66,35.39,99.52,98.2,14.92,1.23,9.76,25.35,1.03,9.36,46.0,2847.0
2020-06-05,JANDUÍS,1,71.53,2.24,53.39,10.36,8.82,4.53,14.32,64.45,18.66,17.58,97.54,60.77,52.51,12.13,86.83,60.95,95.87,84.57,25.79,10.18,92.63,100.0,34.73,4.13,3.47,8.61,1.07,0.9,83.1,62.99,398.33,0.47,14.19,51.48,33.04,21.6,0.28,13.63,9.55,0.0,38.14,0.71,2.66,37.05,2.3,5.91,0.0,7.01,0.35,4.22,28.02,77.69,25.53,99.7,99.66,0.51,0.99,10.5,28.82,1.27,9.43,42.0,1353.0
2020-06-05,JANUÁRIO CICCO,2,71.28,2.55,59.33,8.8,9.94,10.69,19.23,57.2,18.3,15.18,106.87,65.6,68.61,8.8,90.54,19.43,92.68,85.48,24.56,10.95,92.28,100.0,45.53,6.19,16.29,12.3,1.0,0.0,88.11,55.62,290.0,0.53,32.12,45.98,31.98,29.29,0.0,4.82,4.27,0.0,27.6,1.12,6.78,36.93,8.02,3.6,13.03,3.68,0.32,4.17,28.33,76.74,39.83,100.0,99.29,0.26,1.33,5.42,22.12,1.3,6.95,58.0,5802.0
2020-06-05,JAPI,4,68.58,2.63,60.63,8.64,9.65,14.92,17.95,70.87,19.01,16.31,103.45,73.07,35.65,6.83,93.68,12.28,97.88,85.22,19.52,9.78,76.76,92.59,39.27,2.09,18.87,8.66,2.93,0.0,82.16,58.07,316.67,0.51,28.19,48.88,31.63,13.75,0.0,5.4,15.75,0.49,28.21,0.0,1.84,42.19,9.89,6.54,12.55,22.92,0.35,2.59,22.68,58.06,34.0,94.06,99.4,5.74,1.12,6.43,38.83,3.29,4.44,35.0,1415.0
2020-06-05,JARDIM DE ANGICOS,1,69.37,2.42,60.64,10.28,9.28,21.03,10.5,36.92,21.62,0.0,110.22,58.93,69.36,6.13,93.11,10.83,93.79,87.83,33.57,7.44,79.1,100.0,65.49,11.39,13.04,12.61,2.42,0.0,85.32,50.98,363.33,0.53,24.47,53.24,30.84,17.73,0.17,4.73,9.0,0.0,35.28,0.0,0.39,40.51,6.83,3.76,0.0,22.59,0.38,12.2,46.85,45.07,33.94,100.0,98.68,5.29,0.0,7.51,17.4,1.99,6.5,23.0,2174.0
2020-06-05,JARDIM DE PIRANHAS,5,72.49,2.14,47.11,8.28,8.97,4.09,11.82,76.99,17.7,7.2,118.41,58.77,47.28,11.55,89.39,19.29,94.53,81.18,26.59,11.41,88.39,98.32,47.09,7.05,50.95,7.29,2.01,0.63,83.33,51.1,450.0,0.42,9.16,70.98,30.6,18.39,2.67,10.02,3.82,0.0,23.55,0.35,41.54,48.71,5.18,7.42,23.41,29.24,0.31,3.4,49.85,82.65,37.29,97.24,99.61,1.58,0.83,3.51,14.25,0.58,4.88,92.0,2910.0
2020-06-05,JARDIM DO SERIDÓ,11,71.31,1.57,43.27,11.81,10.13,1.62,6.6,74.59,23.45,6.75,108.75,78.0,45.36,31.08,93.2,44.19,99.39,89.2,34.6,10.92,87.56,100.0,34.27,4.56,26.91,11.64,1.34,3.7,91.83,69.43,510.0,0.5,5.56,60.15,38.55,27.26,1.05,16.44,9.34,0.74,35.21,0.92,15.88,50.51,5.65,7.09,4.17,30.4,0.44,9.67,31.14,91.0,15.35,99.45,98.9,0.68,0.0,0.0,8.34,0.63,3.91,108.0,2278.0
2020-06-05,JAÇANÃ,8,71.35,2.43,58.85,10.98,9.29,3.18,13.26,62.22,19.34,8.29,102.3,56.02,83.46,12.03,91.82,19.86,97.02,77.31,26.47,8.0,98.16,100.0,49.01,3.44,24.21,9.95,3.15,1.18,87.5,60.87,434.5,0.48,21.18,47.29,36.59,28.29,0.52,10.25,6.22,0.22,27.49,2.22,3.28,45.52,8.21,6.02,9.07,36.3,0.4,5.31,28.93,64.86,26.59,96.47,99.52,0.35,0.0,8.93,17.99,0.78,4.51,72.0,2592.0
2020-06-05,JOÃO CÂMARA,39,68.45,2.38,59.26,7.77,9.75,10.73,14.9,60.41,21.16,11.91,107.48,63.08,52.8,15.25,90.88,17.16,98.1,80.69,31.75,14.62,81.1,95.48,46.82,6.22,26.64,10.68,1.95,0.55,85.08,52.7,450.0,0.56,15.56,69.49,33.43,31.51,1.77,19.89,8.01,0.39,35.65,0.58,5.0,50.81,8.64,11.46,7.0,23.62,0.47,4.35,29.1,78.63,36.09,97.69,99.4,9.72,0.0,13.69,24.61,2.71,6.03,212.0,9570.0
2020-06-05,JUCURUTU,14,70.28,2.21,48.09,10.06,9.4,5.69,15.49,61.62,21.14,13.47,113.06,79.37,51.17,12.73,93.33,29.49,98.57,90.17,24.63,11.57,89.42,100.0,44.83,4.86,29.16,10.01,1.45,0.65,86.91,57.72,447.0,0.46,14.88,57.08,32.23,21.82,0.72,14.19,7.18,1.38,33.8,1.18,6.88,46.61,5.02,9.16,14.58,13.54,0.36,4.16,38.85,86.85,26.72,97.86,98.52,4.74,0.37,8.07,14.49,1.12,5.73,150.0,7125.0
2020-06-05,JUNDIÁ,2,71.47,2.28,61.01,10.11,8.93,14.95,21.24,66.71,19.66,5.35,101.18,51.82,61.4,7.89,88.51,17.03,95.89,82.19,22.61,7.69,89.06,100.0,40.11,8.28,20.14,7.35,1.28,1.23,82.08,52.86,375.0,0.44,15.21,54.52,32.62,23.61,0.0,6.56,6.11,0.0,29.77,1.72,8.18,48.07,9.06,3.43,0.0,3.63,0.33,7.44,33.26,71.23,33.82,100.0,99.82,1.63,0.0,3.55,20.05,1.63,4.28,36.0,2622.0
2020-06-05,LAGOA NOVA,5,70.81,2.39,56.24,7.86,9.19,6.62,14.53,67.59,20.64,10.63,100.31,61.74,62.18,13.24,88.65,27.36,94.02,77.78,20.59,5.65,88.11,91.76,33.76,4.66,24.98,7.15,1.76,2.05,81.96,52.73,333.33,0.5,24.91,55.92,34.05,28.83,1.24,7.1,4.33,0.12,22.52,0.46,2.94,48.05,6.07,8.67,6.34,19.21,0.39,6.31,22.75,85.06,34.15,96.0,99.51,0.22,0.0,8.62,21.79,0.53,6.31,79.0,7182.0
2020-06-05,LAGOA SALGADA,5,71.28,2.95,57.84,8.2,8.93,15.02,18.12,64.8,23.54,1.67,100.05,57.07,78.47,6.54,87.95,20.15,93.98,75.88,21.32,5.01,82.5,97.31,39.93,5.52,9.93,7.93,1.9,0.0,71.98,50.98,343.33,0.54,25.72,58.77,28.78,24.92,0.84,13.43,7.52,0.13,29.09,0.87,11.49,42.25,11.1,8.3,9.38,9.98,0.43,3.97,38.32,77.91,34.89,89.78,99.23,0.0,0.88,8.69,19.31,0.66,5.47,36.0,2559.0
2020-06-05,LAGOA DE PEDRAS,3,69.06,3.05,63.6,8.9,8.92,12.3,20.07,70.42,20.98,6.07,111.62,64.2,98.38,8.82,92.46,16.67,98.21,82.28,26.98,14.18,96.89,98.34,44.87,10.56,3.82,10.02,2.66,0.67,79.45,47.92,330.0,0.52,28.71,51.9,35.92,32.81,0.25,8.84,5.58,0.12,22.7,0.75,2.99,51.68,14.02,6.26,5.29,7.1,0.46,4.51,24.38,62.67,36.91,96.27,99.0,2.94,0.84,4.15,23.37,0.83,6.05,53.0,4752.0
2020-06-05,LAGOA DE VELHOS,2,72.36,2.28,58.78,9.97,8.17,11.5,9.39,65.58,18.93,4.02,113.32,66.18,110.24,16.44,92.29,34.97,96.32,85.64,41.8,18.47,100.0,100.0,51.87,12.87,17.34,16.95,0.0,0.0,69.17,55.87,410.67,0.42,13.01,56.79,38.06,4.33,1.39,6.9,8.01,0.0,40.11,0.45,15.51,39.44,4.13,6.29,0.0,0.0,0.26,12.56,49.33,87.5,32.07,99.6,97.66,0.0,1.65,3.8,23.61,0.25,2.77,16.0,875.0
2020-06-05,LAJES,9,70.37,2.64,53.29,9.85,9.14,9.27,10.55,73.99,20.5,4.32,102.45,76.44,94.44,15.92,90.09,37.51,99.53,83.35,30.09,11.4,95.6,100.0,26.39,4.11,8.54,10.95,1.88,0.0,83.27,68.22,428.0,0.49,14.48,60.28,37.09,23.38,0.9,19.51,9.0,1.23,41.9,0.63,3.48,46.1,3.25,13.53,30.31,35.2,0.35,6.65,37.94,78.74,28.45,97.59,98.8,0.62,0.0,6.31,29.58,2.08,5.91,80.0,2313.0
2020-06-05,LAJES PINTADAS,9,71.12,1.97,53.55,10.02,9.35,6.53,11.53,48.49,23.42,14.87,99.41,66.93,75.8,8.36,88.95,14.5,95.85,84.0,17.33,3.93,92.23,95.06,29.2,3.49,18.06,5.89,0.89,1.87,90.16,69.91,370.0,0.45,16.75,47.59,35.91,10.79,0.0,4.2,9.01,0.3,26.41,0.18,4.83,46.1,5.14,5.35,0.0,22.62,0.3,2.24,19.01,68.65,29.62,98.66,99.82,4.67,0.0,4.74,20.55,2.12,6.11,41.0,2222.0
2020-06-05,LUCRÉCIA,6,72.12,2.09,52.31,9.36,9.17,5.97,8.0,86.67,22.85,0.0,106.21,82.2,71.92,28.62,92.34,50.44,99.04,80.38,32.68,14.15,100.0,100.0,31.06,6.26,13.63,12.85,3.43,2.23,86.76,65.26,455.0,0.62,20.04,59.58,34.63,16.65,2.64,5.94,11.36,0.0,42.32,2.95,2.65,49.78,4.95,8.8,18.74,25.08,0.76,8.08,42.49,80.68,24.78,98.86,99.92,0.0,0.0,7.81,21.21,0.16,4.16,19.0,1353.0
2020-06-05,LUÍS GOMES,3,71.56,2.57,56.97,9.2,9.82,6.63,13.36,71.15,15.25,15.05,109.61,74.68,52.68,13.04,93.54,48.64,98.62,87.23,22.89,8.45,95.55,100.0,41.69,5.05,24.09,8.57,2.83,1.71,86.24,59.39,322.0,0.55,26.91,46.53,31.6,22.22,0.27,8.88,7.09,0.0,45.36,1.01,5.27,33.67,4.67,14.08,51.71,31.22,0.54,4.69,40.06,85.0,42.23,97.69,99.47,0.0,2.22,7.48,19.64,1.89,8.37,66.0,2924.0
2020-06-05,MACAU,56,72.49,2.21,46.44,7.86,9.18,6.66,8.54,74.65,20.03,7.96,104.44,79.01,73.45,20.94,89.41,42.61,97.42,83.26,27.76,10.45,95.52,96.89,30.69,4.26,21.19,10.83,1.36,0.64,89.39,61.35,566.67,0.5,7.58,74.2,27.85,22.69,1.03,17.69,8.38,7.49,41.16,1.59,6.35,50.39,3.36,13.0,13.13,29.16,0.39,7.52,22.23,90.17,28.4,98.0,98.34,2.54,1.39,6.6,15.78,0.98,4.65,165.0,6988.0
2020-06-05,MACAÍBA,178,72.04,2.37,50.84,6.76,9.31,8.53,10.73,63.66,18.85,12.74,107.58,64.05,69.77,12.08,89.38,21.68,96.46,84.39,27.31,13.63,91.76,98.06,42.02,5.68,19.64,9.68,2.1,0.0,85.31,64.4,483.33,0.5,8.6,68.79,34.13,20.67,0.95,13.68,11.09,0.56,36.0,0.98,15.26,51.74,5.81,11.73,14.66,32.62,0.29,4.11,23.06,86.5,34.12,95.16,99.29,1.08,0.27,8.12,21.41,2.65,3.7,349.0,26836.0
2020-06-05,MARTINS,3,71.31,2.1,52.71,11.02,9.56,5.67,8.69,67.19,21.07,10.36,105.28,73.6,102.52,23.83,91.24,23.98,98.26,82.34,30.46,9.11,96.18,100.0,36.72,2.83,13.98,16.33,0.76,1.19,85.59,65.71,441.0,0.49,19.29,46.44,31.0,18.5,0.9,14.02,4.68,0.0,38.06,0.55,2.28,41.67,3.12,7.84,0.0,36.02,0.38,4.71,35.72,76.2,27.33,85.42,99.55,0.0,0.0,6.51,21.11,2.21,3.67,70.0,3182.0
2020-06-05,MAXARANGUAPE,11,70.83,2.77,59.03,6.18,9.79,5.81,10.05,66.77,19.28,9.02,109.46,70.25,49.06,7.19,89.91,24.92,97.6,88.08,32.89,7.91,91.96,95.42,40.13,7.91,40.57,13.36,2.2,0.0,80.26,56.97,402.5,0.52,13.59,66.06,35.98,24.94,0.87,12.12,10.63,0.0,45.28,1.64,2.13,49.5,10.17,17.0,48.62,33.48,0.4,7.29,34.79,95.99,42.79,79.85,99.03,3.25,0.0,8.77,28.69,0.71,4.1,62.0,6552.0
2020-06-05,MESSIAS TARGINO,1,71.71,2.67,53.9,7.78,10.02,12.94,20.94,81.15,16.94,4.45,105.14,63.45,71.2,23.78,92.04,37.98,96.96,83.73,29.1,13.45,97.49,100.0,46.94,4.54,26.02,9.24,2.35,0.0,82.92,70.55,478.25,0.44,5.63,59.97,39.6,25.81,0.4,26.57,5.59,0.88,39.95,1.31,3.25,50.47,8.28,6.06,0.0,0.0,0.35,1.26,48.63,76.87,32.94,98.37,99.12,0.79,0.0,8.18,15.99,0.5,2.33,32.0,550.0
2020-06-05,MONTANHAS,13,67.02,2.83,62.66,9.73,8.38,7.21,13.21,61.95,21.82,14.23,96.09,44.14,65.39,8.79,87.49,10.29,93.33,77.16,22.59,8.05,85.41,94.2,42.87,6.38,13.38,6.13,2.16,0.0,79.93,50.98,376.67,0.53,26.0,56.89,33.13,19.14,0.45,11.12,6.92,0.0,35.61,0.5,3.44,43.59,4.75,7.86,12.37,20.05,0.36,9.03,26.68,92.37,37.83,97.81,99.51,8.62,1.68,6.75,35.63,1.82,8.84,107.0,2543.0
2020-06-05,MONTE ALEGRE,30,71.18,2.58,56.32,8.03,9.29,11.43,14.95,59.14,20.96,8.09,106.78,68.9,60.75,10.08,90.01,32.42,97.67,81.94,29.36,11.58,94.25,96.92,33.06,7.26,21.48,10.96,0.57,0.0,86.93,51.36,408.0,0.52,15.17,63.21,28.84,25.6,1.46,14.63,8.13,0.15,33.8,0.0,6.2,41.44,4.07,11.44,14.08,7.58,0.4,7.19,28.43,92.77,36.76,95.68,99.72,0.57,1.05,5.4,23.93,1.21,5.29,144.0,11683.0
2020-06-05,MOSSORÓ,1279,73.64,1.95,42.87,6.33,9.97,4.54,5.73,70.95,19.13,6.55,107.26,83.94,68.45,34.04,88.36,32.51,96.94,84.0,35.33,16.91,92.81,97.72,26.72,3.19,26.17,9.05,2.57,2.1,87.18,76.98,733.33,0.52,3.72,79.4,33.58,20.93,1.95,19.72,9.78,4.5,43.71,0.76,8.52,55.37,3.93,10.88,36.28,36.45,0.44,4.55,17.42,92.76,27.37,97.94,99.57,1.23,0.22,5.92,12.89,0.43,2.26,1103.0,22574.0
2020-06-05,NATAL,3614,75.08,1.58,40.87,7.02,9.85,4.51,3.51,70.76,19.46,7.42,106.11,84.25,78.37,43.51,88.42,29.08,95.65,84.92,38.77,18.86,88.39,94.4,28.61,2.88,26.41,8.12,2.57,1.68,87.76,79.9,1100.0,0.61,2.92,71.63,37.76,18.82,2.22,20.11,6.8,0.57,56.05,1.25,9.63,58.26,3.84,10.63,31.42,36.21,0.57,8.12,16.58,98.91,26.83,98.82,99.84,0.36,0.03,5.99,13.05,1.59,1.74,3578.0,0.0
2020-06-05,NOVA CRUZ,51,72.28,2.01,56.65,8.82,9.07,11.12,15.69,60.1,20.91,8.53,107.8,64.9,53.28,14.99,91.32,28.77,96.79,78.91,28.85,14.9,94.97,99.35,42.96,5.85,21.82,13.09,0.0,0.0,86.43,64.52,475.0,0.52,18.69,61.0,33.21,24.2,0.84,19.1,7.38,0.0,35.36,0.83,7.09,44.81,8.83,9.99,18.86,15.72,0.45,10.16,29.56,81.96,34.27,95.29,99.75,5.19,0.0,11.48,19.96,1.8,7.56,264.0,11110.0
2020-06-05,NÍSIA FLORESTA,40,71.37,2.41,54.54,6.21,9.56,8.36,12.85,50.14,17.05,26.13,103.21,45.73,51.09,9.33,88.85,19.82,96.53,79.29,25.95,8.42,88.26,97.17,42.98,8.82,23.97,8.55,1.54,0.66,91.3,59.03,466.67,0.53,14.57,69.92,35.11,17.92,0.88,9.18,11.05,0.0,48.87,0.23,3.5,47.43,2.52,10.18,18.53,28.66,0.35,4.27,36.21,85.22,37.58,95.56,99.28,0.73,0.0,13.76,22.99,2.69,2.13,107.0,14404.0
2020-06-05,OLHO-D'ÁGUA DO BORGES,2,68.14,2.34,54.1,11.97,9.77,10.19,19.69,77.39,20.22,9.11,103.21,68.31,45.63,29.05,89.85,38.37,96.93,82.29,28.03,12.86,98.66,100.0,37.05,3.47,31.16,7.85,1.9,0.0,79.03,53.12,382.5,0.48,16.7,52.01,30.63,23.19,0.44,8.64,5.26,0.68,42.32,0.0,4.78,36.49,5.36,9.85,0.0,8.25,0.44,6.33,30.94,80.53,25.66,96.58,98.7,0.48,0.0,3.19,20.17,0.9,7.35,38.0,1055.0
2020-06-05,OURO BRANCO,5,72.31,2.2,49.65,11.79,8.67,4.62,6.72,75.64,17.28,7.85,92.8,55.57,89.14,16.95,84.78,21.95,96.74,77.68,17.66,4.82,90.29,100.0,24.89,1.88,27.77,3.05,3.07,3.55,76.8,65.08,510.0,0.43,6.7,57.64,32.68,23.64,0.0,8.0,8.41,10.46,31.96,0.6,15.43,42.2,3.08,2.47,0.0,9.14,0.31,7.78,41.22,83.3,23.26,99.72,98.42,0.0,1.83,12.47,10.06,0.75,4.59,39.0,1441.0
2020-06-05,PARANÁ,2,71.56,2.37,55.79,10.22,9.27,14.86,19.89,73.21,17.64,4.07,103.62,62.49,55.76,17.31,93.41,29.71,100.0,82.15,21.24,5.8,95.33,96.87,40.76,3.91,22.81,6.33,2.48,1.03,82.37,62.49,330.0,0.49,26.74,41.8,32.75,23.68,0.33,9.71,3.29,0.0,29.24,1.15,2.32,37.9,7.53,9.64,48.93,15.89,0.49,8.9,33.29,88.95,29.11,94.35,99.69,0.0,0.0,0.0,16.96,2.0,10.26,23.0,3131.0
2020-06-05,PARAZINHO,3,68.15,3.58,65.66,8.19,8.94,7.1,18.32,75.1,21.04,0.0,107.92,65.76,82.59,8.63,91.82,22.04,97.08,82.32,31.57,12.85,95.45,100.0,52.74,8.96,7.54,12.97,2.19,1.43,77.09,44.34,340.0,0.52,23.2,55.53,32.65,27.85,1.09,13.6,7.13,0.0,45.42,0.65,2.93,39.12,4.65,15.41,33.35,30.85,0.37,7.56,40.27,86.5,40.88,97.14,96.99,13.17,0.6,12.94,36.73,0.33,7.16,36.0,1708.0
2020-06-05,PARAÚ,4,68.23,2.55,55.36,10.6,9.71,9.15,16.98,68.81,17.15,6.89,103.76,70.49,75.32,9.49,88.87,32.35,97.56,87.24,21.21,9.71,93.15,94.54,32.1,1.39,28.81,10.28,1.57,0.0,83.54,64.57,440.0,0.46,13.79,50.36,37.5,21.86,0.23,10.99,8.31,0.25,40.7,2.22,2.45,45.08,0.0,14.22,0.0,0.0,0.28,5.85,29.36,85.0,26.7,95.61,96.81,4.68,0.0,7.62,8.47,0.24,8.19,32.0,524.0
2020-06-05,PARELHAS,15,73.09,2.17,49.93,9.65,10.3,3.25,7.21,81.94,15.22,9.61,101.64,75.41,51.15,21.68,89.2,28.2,99.25,78.42,25.38,7.12,84.12,91.66,28.42,2.81,28.07,6.86,5.16,0.84,90.04,71.07,510.0,0.45,5.72,69.83,44.5,23.42,3.38,18.25,7.57,1.7,37.77,0.87,16.45,52.27,5.62,6.96,0.0,31.17,0.37,6.83,31.69,90.72,23.11,98.67,98.94,0.46,0.0,14.35,16.6,0.46,4.67,146.0,3270.0
2020-06-05,PARNAMIRIM,878,74.52,1.62,40.42,4.67,10.24,3.71,3.32,73.46,19.07,7.4,101.48,76.07,76.08,48.47,89.84,32.86,97.44,85.0,37.07,17.31,91.89,97.47,25.93,2.96,24.75,6.01,2.82,1.65,89.15,80.59,1190.0,0.55,2.68,78.76,37.34,20.03,2.05,20.51,7.58,0.91,54.9,0.87,9.24,58.72,3.92,9.95,21.05,41.06,0.48,12.42,17.47,98.66,24.24,98.81,99.89,0.12,0.25,7.61,13.27,0.99,1.53,580.0,0.0
2020-06-05,PASSA E FICA,2,70.79,2.12,53.77,9.68,9.24,10.05,16.79,72.71,19.49,1.88,104.83,66.38,44.63,10.52,87.63,25.78,94.56,77.8,27.1,11.77,97.52,100.0,32.69,8.01,14.89,9.34,1.58,0.0,83.14,56.87,400.0,0.51,19.59,54.5,39.39,23.73,1.26,9.33,6.14,0.0,32.2,0.9,5.71,50.13,9.93,11.76,24.66,30.55,0.44,4.89,40.62,87.26,34.75,99.03,98.64,1.83,0.0,4.25,18.02,0.64,6.88,86.0,4345.0
